"","name","city","country","region","members","fullurl","created","past_events","upcoming_events","visibility","last_event"
"694","MünsteR (R Users Group)","Münster","Germany","Europe",533,"https://www.meetup.com/Munster-R-Users-Group/",2017-05-16,13,0,"public_limited",2020-02-06
"695","Hannover Data Science","Hannover","Germany","Europe",506,"https://www.meetup.com/Hannover-R-User-Group/",2016-10-19,17,0,"public",2018-09-19
"696","Delhi R Data Analytics Meetup","Delhi","India","Asia",343,"https://www.meetup.com/Delhi-R-Data-Analytics-Meetup/",2014-08-15,0,1,"public",1970-01-01
"697","Akure R user group","Akure","Nigeria","Africa",329,"https://www.meetup.com/Akure-R-user-group/",2018-03-03,14,0,"public",2019-07-01
"698","Big Data & Predictive Analytics using R - Rio de Janeiro","Rio de Janeiro","Brazil","Latin America",803,"https://www.meetup.com/Big-Data-Predictive-Analytics-using-R-Rio-de-Janeiro/",2014-10-10,18,0,"public",2015-08-07
"699","Düsseldorf R User Group","Düsseldorf","Germany","Europe",181,"https://www.meetup.com/Dusseldorf-R-User-Group/",2019-07-24,3,0,"public",2020-01-29
"700","SkåneR UseR! Group","Malmö","Sweden","Europe",80,"https://www.meetup.com/Skane-R-User-Group/",2020-02-08,3,1,"public",2020-04-20
"701","Bauchi R User Group (BauchiRUG)","Bauchi","Nigeria","Africa",153,"https://www.meetup.com/Bauchi-R-User-Group-BauchiRUG/",2018-07-04,4,0,"public",2019-09-17
"702","SageMaker User Group Chicago","Chicago","USA","US/Canada",177,"https://www.meetup.com/SageMaker-User-Group-Chicago/",2020-01-03,2,0,"public",2020-04-08
"703","Video Analytics, Edge to Data Center by C.R.G & NVIDIA","Petakh Tiqwa","Israel","Asia",117,"https://www.meetup.com/Video-Analytics-Edge-to-Data-Center-by-C-R-G-NVIDIA/",2019-01-01,1,0,"public",2019-01-22
"704","Bristol R User Group","Bristol","United Kingdom","Europe",482,"https://www.meetup.com/Bristol-R-User-Group/",2018-10-03,8,0,"public",2020-06-29
"705","Sisense R&D Meetup","Tel Aviv-Yafo","Israel","Asia",852,"https://www.meetup.com/Sisense-R-D-Meetup/",2018-11-29,4,0,"public",2019-12-17
"706","Stellenbosch R Users Group Meetup","Stellenbosch","South Africa","Africa",18,"https://www.meetup.com/Stellenbosch-R-Users-Group-Meetup/",2018-12-20,0,0,"public",1970-01-01
"707","Predictive Business Analytics with R - New Delhi","Delhi","India","Asia",1608,"https://www.meetup.com/Predictive-Business-Analytics-with-R-New-Delhi/",2014-08-31,7,0,"public",2016-04-23
"708","Use R! INMEGEN 2019","México City","Mexico","Latin America",233,"https://www.meetup.com/Use-R-INMEGEN-2019/",2018-10-04,1,0,"public",2019-02-25
"709","Bluenose-R - User Group","Halifax","Canada","US/Canada",155,"https://www.meetup.com/Bluenose-R-User-Group/",2018-03-27,7,0,"public",2019-06-20
"710","Intelligence of Things at CoE Gurugram","Gurgaon","India","Asia",49,"https://www.meetup.com/Intelligence-of-Things-CoE_Gurugram/",2018-11-21,10,1,"public",2020-02-20
"711","Omaha R Users Group","Omaha","USA","US/Canada",211,"https://www.meetup.com/Omaha-R-Users-Group/",2018-03-05,5,0,"public",2019-11-07
"712","R User Group Rhein-Neckar","Heidelberg","Germany","Europe",268,"https://www.meetup.com/R-User-Group-Rhein-Neckar/",2011-11-01,35,4,"public",2020-07-14
"713","Hyderabad R Programming Meetup","Hyderabad","India","Asia",291,"https://www.meetup.com/Hyderabad-R-Programming-Meetup/",2014-09-11,0,1,"public",1970-01-01
"714","MapR Users Meetup","Makati","Philippines","Asia",143,"https://www.meetup.com/MapR-Users-Meetup/",2018-03-18,1,0,"public",2018-05-16
"715","Ellucian AR Labs Technology Meetup","Bangalore","India","Asia",186,"https://www.meetup.com/Ellucian-AR-Labs-Technology-Meetup/",2018-07-15,3,0,"public",2019-09-26
"716","Predictive Business Analytics using R","Buenos Aires","Argentina","Latin America",125,"https://www.meetup.com/Predictive-Business-Analytics-using-R/",2015-06-21,2,0,"public",2015-07-10
"717","Warsaw Computer programming Meetup Group","Warsaw","USA","US/Canada",5,"https://www.meetup.com/Warsaw-Computer-programming-Meetup-Group/",2020-07-02,0,0,"public",1970-01-01
"718","Farner Lab","Zürich","Switzerland","Europe",100,"https://www.meetup.com/Farner-Lab/",2019-05-02,2,0,"public",2020-03-03
"719","Dubai Computer programming Meetup Group","Dubai","U.A.E.","Asia",13,"https://www.meetup.com/Dubai-Computer-programming-Meetup-Group/",2020-06-05,1,0,"public",2020-07-08
"720","Salt Lake City R Language Study Group","Salt Lake City","USA","US/Canada",281,"https://www.meetup.com/Salt-Lake-City-R-Language-Study-Group/",2018-04-05,34,0,"public",2020-07-12
"721","Wroclaw R user Group - WRUG","Wroclaw","Poland","Europe",37,"https://www.meetup.com/Wroclaw-R-user-Group-WRUG/",2013-04-14,1,0,"public",2013-06-20
"722","R-Ladies Washington D.C.","Washington","USA","US/Canada",1970,"https://www.meetup.com/rladies-dc/",2016-12-07,53,13,"public",2020-06-26
"723","Dublin R","Dublin","Ireland","Europe",2251,"https://www.meetup.com/DublinR/",2011-11-04,168,2,"public",2020-06-25
"724","R Users Group Kenya (RUGK)","Nairobi","Kenya","Africa",87,"https://www.meetup.com/R-Users-Group-Kenya-RUGK/",2014-08-29,0,0,"public",1970-01-01
"725","Bogotá R Users Group","Bogotá","Colombia","Latin America",1539,"https://www.meetup.com/Bogota-R-Users-Group/",2013-09-18,25,1,"public",2020-03-20
"726","MadR - Madison R Programming UseRs Group","Madison","USA","US/Canada",632,"https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group/",2014-01-10,47,0,"public",2020-02-28
"727","R-Ladies Buffalo","Buffalo","USA","US/Canada",29,"https://www.meetup.com/rladies-buffalo/",2017-05-28,4,0,"public",2019-11-21
"728","Seattle useR Group (R Programming Language)","Seattle","USA","US/Canada",2634,"https://www.meetup.com/Seattle-useR/",2009-12-12,79,0,"public",2020-06-19
"729","Houston R Users Group","Houston","USA","US/Canada",1415,"https://www.meetup.com/houstonr/",2010-11-01,80,0,"public",2019-12-04
"730","Canberra R Users Group","Canberra","Australia","Australia",315,"https://www.meetup.com/Canberra-R-Users-Group/",2010-07-19,34,1,"public",2019-11-28
"731","Western Mass Statistics and Data Science","Northampton","USA","US/Canada",527,"https://www.meetup.com/Pioneer-Valley-and-Five-College-R-Statistical-Meetup/",2013-01-02,209,0,"public",2020-02-27
"732","Statistical Seminars DC","Washington","USA","US/Canada",1526,"https://www.meetup.com/Statistical-Seminars-DC/",2018-07-07,69,4,"public",2020-07-15
"733","R-Ladies RTP","Durham","USA","US/Canada",743,"https://www.meetup.com/rladies-rtp/",2016-08-15,47,0,"public",2020-05-19
"734","R-Ladies Los Angeles","Los Angeles","USA","US/Canada",516,"https://www.meetup.com/rladies-la/",2016-09-02,30,0,"public",2020-06-27
"735","R-Ladies Madrid","Madrid","Spain","Europe",1423,"https://www.meetup.com/rladies-madrid/",2016-09-02,36,0,"public",2020-03-20
"736","Hamburg R User Group","Hamburg","Germany","Europe",792,"https://www.meetup.com/Hamburg-R-User-Group/",2014-09-20,20,0,"public",2020-01-24
"737","NYC Applied Math and Statistics","New York","USA","US/Canada",279,"https://www.meetup.com/NYC-Applied-Math-and-Statistics/",2020-02-06,2,0,"public",2020-03-07
"738","Statistics Meet n’ Greet","New York","USA","US/Canada",69,"https://www.meetup.com/New-York-Applied-Statistics-Meetup-Group/",2020-03-14,0,0,"public",1970-01-01
"739","A-State R User Group","Jonesboro","USA","US/Canada",19,"https://www.meetup.com/meetup-group-SPnWerAb/",2020-04-01,2,0,"public",2020-05-04
"740","XMU-R","Xiamen","China","Asia",238,"https://www.meetup.com/RGROUP/",2014-09-11,22,0,"public",2015-01-12
"741","Botswana R Users","Gaborone","Botswana","Africa",28,"https://www.meetup.com/Botswana-R-Users/",2020-02-04,1,0,"public",2020-03-14
"742","Brasília UseR Meetup (Linguagem de Programação ""R"")","Brasília","Brazil","Latin America",581,"https://www.meetup.com/Brasilia-UseR-Meetup/",2015-07-05,5,0,"public",2017-09-26
"743","R Users Group Hyderabad(RUGH)","Hyderabad","India","Asia",504,"https://www.meetup.com/R-Users-Group-Hyderabad/",2013-09-15,5,0,"public",2018-01-27
"744","Grupo de Usuarios de R en Chile","Santiago","Chile","Latin America",1838,"https://www.meetup.com/useRchile/",2013-01-22,41,0,"public",2020-07-14
"745","Quantum Computing Collective Trivandrum","Thiruvananthapuram","India","Asia",542,"https://www.meetup.com/Quantum-Computing-Collective-Trivandrum/",2017-11-29,35,3,"public",2020-07-01
"746","Vienna<-R","Vienna","Austria","Europe",720,"https://www.meetup.com/ViennaR/",2011-10-29,43,0,"public",2020-04-21
"747","Köln R User Group","Köln","Germany","Europe",995,"https://www.meetup.com/KoelnRUG/",2012-03-30,30,0,"public",2020-03-05
"748","R-Ladies Madison","Madison","USA","US/Canada",114,"https://www.meetup.com/R-Ladies-Madison/",2019-04-30,8,0,"public",2020-04-20
"749","R-Ladies Rio de Janeiro","Rio de Janeiro","Brazil","Latin America",541,"https://www.meetup.com/rladies-rio/",2017-02-27,9,1,"public_limited",2020-05-27
"750","R-Ladies Berlin","Berlin","Germany","Europe",613,"https://www.meetup.com/rladies-berlin/",2016-10-31,27,0,"public",2020-02-18
"751","R-Ladies CDMX","México City","Mexico","Latin America",1532,"https://www.meetup.com/rladies-cdmx/",2017-07-04,10,0,"public",2019-12-17
"752","R-Ladies Tbilisi","Tbilisi","Georgia","Asia",215,"https://www.meetup.com/rladies-tbilisi/",2016-11-29,53,1,"public",2020-07-14
"753","R-Ladies St. Louis","Saint Louis","USA","US/Canada",488,"https://www.meetup.com/rladies-st-louis/",2017-08-28,14,0,"public",2020-04-09
"754","R-Ladies Yaoundé","Yaoundé","Cameroon","Africa",30,"https://www.meetup.com/rladies-yaounde/",2020-01-05,0,0,"public",1970-01-01
"755","Meetup R Nantes","Nantes","France","Europe",720,"https://www.meetup.com/Meetup-R-Nantes/",2016-06-27,23,0,"public",2019-12-02
"756","Lads and Lasses Who R","Merrifield","USA","US/Canada",241,"https://www.meetup.com/Lads-and-Lasses-Who-R/",2018-07-16,17,0,"public_limited",2019-12-17
"757","Pune  R users Meetup","Pune","India","Asia",212,"https://www.meetup.com/Pune-R-junkies-Meetup/",2014-11-30,0,1,"public",1970-01-01
"758","R-Ladies Charlottesville","Charlottesville","USA","US/Canada",410,"https://www.meetup.com/rladies-charlottesville/",2017-09-21,18,0,"public",2020-06-16
"759","R-Ladies Philly","Philadelphia","USA","US/Canada",1061,"https://www.meetup.com/rladies-philly/",2017-10-11,48,7,"public",2020-06-09
"760","R-Ladies Manaus","Manaus","Brazil","Latin America",25,"https://www.meetup.com/R-Ladies-Manaus/",2019-09-11,0,0,"public",1970-01-01
"761","R-Ladies Fayetteville","Fayetteville","USA","US/Canada",84,"https://www.meetup.com/rladies-fayetteville/",2019-07-27,7,0,"public",2020-05-07
"762","R-Ladies Seattle","Seattle","USA","US/Canada",742,"https://www.meetup.com/rladies-seattle/",2017-11-08,31,1,"public",2020-03-25
"763","R Skopje","Skopje","Macedonia","Europe",23,"https://www.meetup.com/RSkopje/",2020-02-29,3,0,"public",2020-04-14
"764","CinDay RUG","Dayton","USA","US/Canada",294,"https://www.meetup.com/CinDay-RUG/",2010-11-10,45,0,"public",2020-01-15
"765","Taiwan R User Group / MLDM Monday","Taipei","Taiwan","Asia",7066,"https://www.meetup.com/Taiwan-R/",2012-09-28,340,0,"public",2020-03-23
"766","R-Ladies Strasbourg","Strasbourg","France","Europe",53,"https://www.meetup.com/rladies-strasbourg/",2017-09-27,10,1,"public",2020-02-07
"767","eRfahrungsaustausch zum Thema ""R"" in Esslingen","Esslingen","Germany","Europe",29,"https://www.meetup.com/eRfahrungsaustausch-zum-Thema-R-in-Esslingen/",2017-11-25,4,0,"public",2018-04-12
"768","London Probability Theory Meetup","London","United Kingdom","Europe",125,"https://www.meetup.com/London-Probability-Theory-Meetup/",2017-04-09,0,0,"public",1970-01-01
"769","SIMON Machine Learning","Oxford","United Kingdom","Europe",6,"https://www.meetup.com/simon-machine-learning/",2020-03-12,0,0,"public_limited",1970-01-01
"770","Stan Users - Boston/Camberville","Cambridge","USA","US/Canada",409,"https://www.meetup.com/Stan-Users-Boston-Camberville/",2015-09-02,17,0,"public",2019-01-23
"771","Brooklyn Advanced Marketing Methods","Brooklyn","USA","US/Canada",14,"https://www.meetup.com/Brooklyn-Advanced-Marketing-Methods/",2019-02-12,0,0,"public",1970-01-01
"772","Kolkata Data Science Meetup","Kolkata","India","Asia",953,"https://www.meetup.com/Kolkata-Data-Science-Meetup/",2014-12-03,1,0,"public",2014-12-16
"773","RBelgium","Brussels","Belgium","Europe",748,"https://www.meetup.com/RBelgium/",2011-12-19,21,0,"public",2018-05-09
"774","Bayesian Data Analysis","New York","USA","US/Canada",1692,"https://www.meetup.com/bda-group/",2014-04-22,29,0,"public",2019-04-18
"775","Ha Noi R Users Group Meetup","Ha Noi","Vietnam","Asia",362,"https://www.meetup.com/Ha-Noi-R-Users-Group-Meetup/",2014-11-13,0,0,"public",1970-01-01
"776","Nijmegen eveRybody","Nijmegen","Netherlands","Europe",256,"https://www.meetup.com/Nijmegen-eveRybody/",2015-04-11,6,0,"public",2017-01-25
"777","ODSC London Data Science","London","United Kingdom","Europe",6410,"https://www.meetup.com/London-Data-Science-ODSC/",2015-06-29,87,6,"public",2020-07-14
"778","San Francisco Data Science ODSC","San Francisco","USA","US/Canada",3891,"https://www.meetup.com/San-Francisco-ODSC/",2015-06-26,108,5,"public",2020-07-15
"779","France KNIME Users","Paris","France","Europe",312,"https://www.meetup.com/Paris-KNIME-Users/",2015-04-27,21,2,"public",2020-07-13
"780","RLyon","Lyon","France","Europe",132,"https://www.meetup.com/R-Lyon/",2013-11-19,6,0,"public",2016-03-18
"781","Meetup: Bayesian Econometrics","Medellín","Colombia","Latin America",50,"https://www.meetup.com/Meetup-Bayesian-Econometrics/",2016-06-23,0,0,"public",1970-01-01
"782","St. Louis Machine Learning & Data Science","Saint Louis","USA","US/Canada",2284,"https://www.meetup.com/St-Louis-Machine-Learning/",2012-07-17,85,0,"public",2020-05-29
"783","Data Science KC","Kansas City","USA","US/Canada",2118,"https://www.meetup.com/Data-Science-KC/",2013-06-21,52,0,"public",2020-04-27
"784","ODSC Data Science Boston","Cambridge","USA","US/Canada",2764,"https://www.meetup.com/odsc-open-source-data-science/",2013-09-09,124,7,"public",2020-07-15
"785","DataGiri - Bengaluru","Bangalore","India","Asia",2417,"https://www.meetup.com/DataGiri-Bengaluru/",2017-01-12,8,0,"public",2020-06-22
"786","useR Group in San Luis Obispo County","San Luis Obispo","USA","US/Canada",135,"https://www.meetup.com/useR-Group-in-San-Luis-Obispo-County/",2019-03-18,29,0,"public",2020-01-29
"787","PyData Athens","Athens","Greece","Europe",999,"https://www.meetup.com/PyData-Athens/",2018-04-13,12,0,"public",2020-06-03
"788","Digital HR & People Analytic Classrooms","Singapore","Singapore","Asia",16,"https://www.meetup.com/SG-1-Digital-HR-and-People-Analytics-Classroom-for-Starters/",2020-01-22,31,0,"public",2020-04-08
"789","PyData Istanbul","Istanbul","Turkey","Europe",1434,"https://www.meetup.com/PyData-Istanbul/",2016-11-07,8,0,"public",2017-11-11
"790","Data Science for Traders, Quants, and Other Students of Risk","New York","USA","US/Canada",3613,"https://www.meetup.com/dstraders/",2013-11-01,15,0,"public",2017-08-23
"791","Silicon Valley Data Science Journal Club","Mountain View","USA","US/Canada",943,"https://www.meetup.com/Silicon-Valley-Data-Science-Journal-Club/",2013-07-01,46,0,"public",2017-10-31
"792","MiraiLabs | Data Science Workshops","Zürich","Switzerland","Europe",159,"https://www.meetup.com/MiraiLabs-Data-Science-Workshops/",2019-06-24,1,1,"public",2019-09-24
"793","PyData Cardiff Meetup","Cardiff","United Kingdom","Europe",946,"https://www.meetup.com/PyData-Cardiff-Meetup/",2018-02-06,12,0,"public",2020-02-11
"794","Delhi R Users Group Meetup","Delhi","India","Asia",117,"https://www.meetup.com/Delhi-R-Users-Group-Meetup/",2014-05-22,0,0,"public",1970-01-01
"795","Boston-area Women in Bioinformatics","Cambridge","USA","US/Canada",755,"https://www.meetup.com/boston-area-womens-bioinformatics/",2015-03-27,34,1,"public_limited",2020-05-07
"796","Data Science Floripa","Florianópolis","Brazil","Latin America",1926,"https://www.meetup.com/dsfloripa/",2015-04-16,17,0,"public",2020-02-18
"797","Toronto - Cognitive, AI & Data Science Meetup","Toronto","Canada","US/Canada",12455,"https://www.meetup.com/Cognitive-Toronto/",2014-03-17,121,0,"public",2020-06-25
"798","Alpine Data Lovers","Garmisch-Partenkirchen","Germany","Europe",42,"https://www.meetup.com/alpine-data-lovers/",2019-12-18,2,0,"public",2020-02-19
"799","Datascience in Finance, Paris","Paris","France","Europe",526,"https://www.meetup.com/Datascience-in-Finance-Paris/",2015-06-23,4,0,"public",2017-07-12
"800","Bath Machine Learning Meetup","Bath","United Kingdom","Europe",720,"https://www.meetup.com/BathML/",2016-10-03,34,0,"public",2020-04-23
"801","Find a Tech Job","London","United Kingdom","Europe",4876,"https://www.meetup.com/Find-A-tech-Job-In-London/",2012-05-24,51,0,"public",2020-02-06
"802","Chicago Indie Hackers","Chicago","USA","US/Canada",355,"https://www.meetup.com/Chicago-Indie-Hackers/",2018-03-28,12,1,"public",2020-04-29
"803","NYCFinance","New York","USA","US/Canada",261,"https://www.meetup.com/NYCFinance/",2018-02-17,87,3,"public",2020-07-14
"804","Seacoast (ME/NH) Data Science Meetup","Portsmouth","USA","US/Canada",128,"https://www.meetup.com/Seacoast-ME-NH-Data-Science-Meetup/",2016-01-15,1,0,"public",2016-02-09
"805","LABDATA - FIA","São Paulo","Brazil","Latin America",1138,"https://www.meetup.com/labdata-fia/",2020-02-05,7,0,"public",2020-07-15
"806","Dutch Data Science Meetup Group","Delft","Netherlands","Europe",1100,"https://www.meetup.com/Dutch-Data-Science-Meetup-Group/",2015-03-09,6,0,"public",2018-05-25
"807","ODSC New York Accelerate AI (AIx)","New York","USA","US/Canada",3070,"https://www.meetup.com/New-York-ODSC/",2015-06-29,94,7,"public",2020-07-15
"808","Timeseries Forecasting and Event Analytics Melbourne Meetup","Melbourne","Australia","Australia",1067,"https://www.meetup.com/Timeseries-Forecasting-and-Event-Analytics-Melbourne-Meetup/",2018-05-23,11,0,"public",2020-03-26
"809","Data Science for Good, Aalen","Aalen","Germany","Europe",47,"https://www.meetup.com/Data-Science-for-Good-Aalen/",2019-07-12,4,0,"public",2019-10-10
"810","Code•It! Little Rock Dev Meetup","Little Rock","USA","US/Canada",261,"https://www.meetup.com/Code-It-Little-Rock-Dev-Meetup/",2016-03-09,6,0,"public",2017-05-02
"811","Lyon Data Science","Lyon","France","Europe",3079,"https://www.meetup.com/Lyon-Data-Science/",2015-08-24,47,1,"public",2020-04-29
"812","Hitchin Data Science Meetup Group","Hitchin","United Kingdom","Europe",56,"https://www.meetup.com/Hitchin-Data-Science-Meetup-Group/",2019-08-23,5,0,"public",2020-02-19
"813","Colombo Haskell Meetup","Dehiwala-Mount Lavinia","Sri Lanka","Asia",369,"https://www.meetup.com/Colombo-Haskell-Meetup/",2017-03-30,0,0,"public",1970-01-01
"814","Burlington Data Scientists","Burlington","USA","US/Canada",776,"https://www.meetup.com/Burlington-Data-Scientists/",2013-07-31,75,0,"public",2020-03-04
"815","Bay Area Apache Druid Meetup by Imply","Burlingame","USA","US/Canada",1750,"https://www.meetup.com/druidio/",2013-03-05,28,2,"public",2020-06-17
"816","Singapore Apache Druid Meetup by Imply","Singapore","Singapore","Asia",35,"https://www.meetup.com/Singapore-Apache-Druid-Meetup-by-Imply/",2020-01-07,0,1,"public",1970-01-01
"817","Chicago Cloud Foundry User Group","Chicago","USA","US/Canada",1550,"https://www.meetup.com/Chicago-Cloud-Foundry-User-Group/",2014-06-30,17,0,"public",2019-05-07
"818","Scala for Startups is merged into SF Scala","San Francisco","USA","US/Canada",250,"https://www.meetup.com/Scala-for-Startups/",2011-09-10,18,0,"public",2013-03-28
"819","Applied Machine Learning by Cubonacci","Amsterdam","Netherlands","Europe",316,"https://www.meetup.com/Applied-Machine-Learning-by-Cubonacci/",2019-11-18,3,0,"public",2020-05-21
"820","Pune Big Data Analytics Meetup","Pune","India","Asia",5778,"https://www.meetup.com/meetup-group-mBrnrixQ/",2017-03-22,305,0,"public",2020-04-28
"821","BASE (Birmingham Alabama Software Enthusiasts)","Birmingham","USA","US/Canada",1883,"https://www.meetup.com/base205/",2010-06-15,321,3,"public",2020-07-02
"822","Bay Area Chromatin and Epigenomics Meetup Group","San Francisco","USA","US/Canada",245,"https://www.meetup.com/Bay-Area-Chromatin-and-Epigenomics-Meetup-Group/",2019-12-21,5,1,"public",2020-06-22
"823","SwissAI Geneva Meetup","Genève","Switzerland","Europe",490,"https://www.meetup.com/SwissAI-Geneva/",2011-01-12,8,0,"public",2016-04-06
"824","Learn Deep Learning","London","United Kingdom","Europe",818,"https://www.meetup.com/LearnDeepLearning/",2012-03-14,21,0,"public",2019-02-27
"825","Greenville Data Science & Analytics Meetup","Greenville","USA","US/Canada",557,"https://www.meetup.com/Greenville-Data-Science-Analytics-Meetup/",2015-09-16,23,0,"public_limited",2019-12-03
"826","Kaohsiung Python Meetup","Kaohsiung","Taiwan","Asia",645,"https://www.meetup.com/Kaohsiung-Python-Meetup/",2015-10-09,48,0,"public",2020-01-03
"827","ATLytiCS: Analytics For Good","Atlanta","USA","US/Canada",1650,"https://www.meetup.com/ATLytiCS-Analytics-For-Good/",2018-06-23,15,1,"public",2020-06-08
"828","Power BI User Group Frankfurt am Main","Frankfurt","Germany","Europe",396,"https://www.meetup.com/Power-BI-User-Group-Frankfurt-am-Main/",2016-05-13,21,0,"public",2020-06-30
"829","Innsbruck Data Beer","Innsbruck","Austria","Europe",25,"https://www.meetup.com/Innsbruck-Data-Beer/",2019-11-28,2,1,"public",2020-03-05
"830","Open Cities Lab","Durban","South Africa","Africa",561,"https://www.meetup.com/Open-Cities-Lab/",2015-05-18,56,0,"public",2018-03-03
"831","Southern Data Science (BBDS)","Atlanta","USA","US/Canada",2084,"https://www.meetup.com/Southern-Data-science/",2017-03-23,44,0,"public",2020-05-04
"832","Chicago Big Data","Chicago","USA","US/Canada",3244,"https://www.meetup.com/Chicago-Big-Data/",2011-01-31,92,0,"public",2017-11-02
"833","Data Science Brest","Brest","France","Europe",606,"https://www.meetup.com/Data-Science-Brest/",2016-11-10,33,0,"public",2020-03-04
"834","Data Visualization Group in the Bay Area","San Francisco","USA","US/Canada",8148,"https://www.meetup.com/visualizemydata/",2010-08-16,93,0,"public",2018-10-02
"835","R-Ladies Ribeirão Preto","Ribeirão Preto","Brazil","Latin America",28,"https://www.meetup.com/rladies-ribeirao-preto/",2020-03-06,0,0,"public",1970-01-01
"836","Midwest Julia Users","Chicago","USA","US/Canada",139,"https://www.meetup.com/Midwest-Julia-Users/",2016-10-13,2,0,"public",2018-05-21
"837","Julia User Group Munich","München","Germany","Europe",161,"https://www.meetup.com/Julia-User-Group-Munich/",2020-01-08,4,2,"public",2020-07-08
"838","Milwaukee Data Science","Milwaukee","USA","US/Canada",522,"https://www.meetup.com/Milwaukee-Data-Science/",2013-10-30,12,0,"public",2019-10-10
"839","Data Science Women","Denver","USA","US/Canada",663,"https://www.meetup.com/data-science-women/",2018-11-03,7,0,"public",2020-02-01
"840","New York Data Science","New York","USA","US/Canada",7321,"https://www.meetup.com/NYDataScientists/",2015-06-29,201,5,"public",2020-07-15
"841","AI in Financial Services","Frankfurt","Germany","Europe",278,"https://www.meetup.com/AI-Big-Data-and-Network-Analysis-in-Financial-Services/",2018-01-26,2,0,"public",2020-02-05
"842","Newbury AI Meetup","Newbury","United Kingdom","Europe",369,"https://www.meetup.com/Newbury-AI-Meetup/",2018-08-24,23,0,"public_limited",2020-07-09
"843","Argentina Data Science Meetup","Buenos Aires","Argentina","Latin America",4032,"https://www.meetup.com/Argentina-Data-Science-Meetup/",2016-01-26,11,0,"public",2019-10-03
"844","R-Ladies Quito","Quito","Ecuador","Latin America",792,"https://www.meetup.com/rladies-quito/",2017-07-18,10,0,"public",2020-07-01
"845","R-Ladies Puebla","Puebla","Mexico","Latin America",116,"https://www.meetup.com/rladies-puebla/",2019-07-19,3,0,"public",2019-11-23
"846","R-Ladies Salvador","Salvador","Brazil","Latin America",176,"https://www.meetup.com/rladies-salvador/",2018-07-23,4,0,"public",2019-03-08
"847","R-Ladies Athens","Athens","USA","US/Canada",27,"https://www.meetup.com/rladies-athens-ga/",2019-08-31,2,0,"public",2019-12-06
"848","R-Ladies New Delhi","Delhi","India","Asia",167,"https://www.meetup.com/rladies-new-delhi/",2019-09-01,6,3,"public",2020-05-23
"849","R-Ladies Addis Ababa","Addis Abeba","Ethiopia","Africa",476,"https://www.meetup.com/rladies-addis-ababa/",2018-03-21,22,0,"public",2020-06-23
"850","R-Ladies Gainesville","Gainesville","USA","US/Canada",299,"https://www.meetup.com/rladies-gainesville/",2018-07-04,27,0,"public",2020-05-05
"851","R-Ladies Atlanta","Atlanta","USA","US/Canada",263,"https://www.meetup.com/rladies-atlanta/",2017-12-14,6,0,"public",2019-11-15
"852","R-Ladies Jakarta","Jakarta","Indonesia","Asia",455,"https://www.meetup.com/rladies-jakarta/",2019-07-06,7,1,"public",2020-02-23
"853","R-Ladies Göteborg","Göteborg","Sweden","Europe",122,"https://www.meetup.com/rladies-goteborg/",2019-11-23,4,0,"public",2020-07-15
"854","R-Ladies Dallas","Dallas","USA","US/Canada",398,"https://www.meetup.com/rladies-dallas/",2018-03-04,21,0,"public",2020-07-07
"855","R-Ladies Lavras","Lavras","Brazil","Latin America",36,"https://www.meetup.com/rladies-lavras/",2019-04-16,2,0,"public",2020-06-15
"856","R-Ladies Denver","Denver","USA","US/Canada",91,"https://www.meetup.com/rladies-denver/",2019-07-02,4,0,"public",2020-01-24
"857","R-Ladies Helsinki","Helsinki","Finland","Europe",371,"https://www.meetup.com/rladies-helsinki/",2018-09-07,14,0,"public",2020-06-18
"858","R-Ladies Cotonou","Cotonou","Benin","Africa",35,"https://www.meetup.com/rladies-cotonou/",2018-03-29,2,0,"public",2020-02-08
"859","R-Ladies Mumbai","Mumbai","India","Asia",72,"https://www.meetup.com/rladies-mumbai/",2019-11-23,1,0,"public",2020-04-25
"860","R-Ladies Oxford","Oxford","United Kingdom","Europe",23,"https://www.meetup.com/rladies-oxford/",2020-01-12,0,0,"public",1970-01-01
"861","R-Ladies Niš","Niš","Serbia","Europe",7,"https://www.meetup.com/rladies-nis/",2020-02-22,0,0,"public",1970-01-01
"862","R-Ladies Boston","Boston","USA","US/Canada",846,"https://www.meetup.com/rladies-boston/",2016-09-16,37,0,"public",2020-01-29
"863","R-Ladies London, Ontario","London","Canada","US/Canada",457,"https://www.meetup.com/rladies-ldnont/",2017-01-17,28,0,"public",2020-03-03
"864","R-Ladies Coventry","Coventry","United Kingdom","Europe",9,"https://www.meetup.com/rladies-coventry/",2020-02-22,0,0,"public",1970-01-01
"865","R-Ladies São Paulo","São Paulo","Brazil","Latin America",954,"https://www.meetup.com/rladies-sao-paulo/",2018-02-10,17,0,"public",2020-05-16
"866","R-Ladies Monterrey","Monterrey","Mexico","Latin America",132,"https://www.meetup.com/rladies-monterrey/",2020-01-12,3,0,"public",2020-07-01
"867","R-Ladies Nairobi","Nairobi","Kenya","Africa",36,"https://www.meetup.com/rladies-nairobi/",2020-06-13,0,0,"public",1970-01-01
"868","R-Ladies Dublin","Dublin","Ireland","Europe",740,"https://www.meetup.com/rladies-dublin/",2016-11-12,21,0,"public",2020-02-20
"869","R-Ladies Colombo","Colombo","Sri Lanka","Asia",33,"https://www.meetup.com/rladies-colombo/",2019-12-15,0,0,"public",1970-01-01
